question_id,option_id,option_label,is_missing
2026-049_a_23,3,"Yes, in the past year",false
2026-049_a_23,4,"Yes, before the past year",false
2026-049_a_23,5,"No, never",false
2026-049_a_23,6,Prefer not to respond,false
2026-049_a_24,1,Loss of control over what or how much you eat,false
2026-049_a_24,2,Eating less to change your weight/shape,false
2026-049_a_24,3,Vomiting to change your weight/shape,false
2026-049_a_24,4,Using diuretics/laxatives to change your weight/shape,false
2026-049_a_24,5,I have not experienced any of these in the past month,false
2026-049_a_25,1,I strongly prefer the synthetic drug (option 1),false
2026-049_a_25,2,I slightly prefer the synthetic drug (option 1),false
2026-049_a_25,3,I have no preference between the synthetic and natural drugs,false
2026-049_a_25,4,I slightly prefer the natural drug (option 2),false
2026-049_a_25,5,I strongly prefer the natural drug (option 2),false
2026-049_a_26,1,Strongly agree,false
2026-049_a_26,2,Agree,false
2026-049_a_26,3,Neutral,false
2026-049_a_26,4,Disagree,false
2026-049_a_26,5,Strongly disagree,false
2026-049_a_27,1,Not at all,false
2026-049_a_27,2,Slightly,false
2026-049_a_27,3,Somewhat,false
2026-049_a_27,4,Mostly,false
2026-049_a_27,5,Completely,false
2026-049_a_28,1,Strongly disagree,false
2026-049_a_28,2,Disagree,false
2026-049_a_28,3,Somewhat disagree,false
2026-049_a_28,4,Neither agree nor disagree,false
2026-049_a_28,5,Somewhat agree,false
2026-049_a_28,6,Agree,false
2026-049_a_28,7,Strongly agree,false
2026-049_a_29,1,Strongly disagree,false
2026-049_a_29,2,Disagree,false
2026-049_a_29,3,Somewhat disagree,false
2026-049_a_29,4,Neither agree nor disagree,false
2026-049_a_29,5,Somewhat agree,false
2026-049_a_29,6,Agree,false
2026-049_a_29,7,Strongly agree,false
2026-049_a_3,1,Everyday,false
2026-049_a_3,2,"More than twice a week, but not every day",false
2026-049_a_3,3,Twice a week,false
2026-049_a_3,4,Once a week,false
2026-049_a_3,5,2-3 times,false
2026-049_a_3,6,Less often,false
2026-049_a_3,7,Never,false
2026-049_a_30,1,Not at all likely,false
2026-049_a_30,2,Somewhat likely,false
2026-049_a_30,3,Very likely,false
2026-049_a_31,1,North America,false
2026-049_a_31,2,Central/South America,false
2026-049_a_31,3,Europe,false
2026-049_a_31,4,Africa,false
2026-049_a_31,5,Asia,false
2026-049_a_31,6,Australia,false
2026-049_a_31,7,None of the above,false
2026-049_a_32,1,University/college degree,false
2026-049_a_32,2,Less than a university/college degree,false
2026-049_a_4,1,Less than 30 minutes,false
2026-049_a_4,2,30 minutes to less than an hour,false
2026-049_a_4,3,1 to less than 2 hours,false
2026-049_a_4,4,2 to 3 hours,false
2026-049_a_4,5,4 to 6 hours,false
2026-049_a_4,6,7 to 10 hours,false
2026-049_a_4,7,None,false
2026-049_a_5,1,Does not describe me well,false
2026-049_a_5,2,Sort of describes me,false
2026-049_a_5,3,Describes me very well,false
2026-049_a_6,1,Strongly agree,false
2026-049_a_6,2,Agree,false
2026-049_a_6,3,Neither agree or disagree,false
2026-049_a_6,4,Disagree,false
2026-049_a_6,5,Strongly disagree,false
2026-049_a_7,1,Definitely,false
2026-049_a_7,2,Probably,false
2026-049_a_7,3,Maybe,false
2026-049_a_7,4,No,false
2026-049_a_7,5,I don't know,false
2026-049_a_8,1,Yes,false
2026-049_a_8,2,No,false
2026-049_a_8,3,I don't know,false
2026-049_a_9,1,Physical health,false
2026-049_a_9,2,Mental well-being,false
2026-049_a_9,3,Recreation,false
2026-049_a_9,4,To attend events,false
2026-049_a_9,5,Family obligations,false
2026-049_a_9,6,For my pets,false
2026-049_a_9,7,Social connection,false
2026-049_a_9,8,None of the above / I do not spend time in nature,false
2026-049_b_1,1,Not at all important,false
2026-049_b_1,2,Somewhat important,false
2026-049_b_1,3,Very important,false
2026-049_b_10,1,I do not have any chronic conditions,false
2026-049_b_10,2,Automated medication management,false
2026-049_b_10,3,Remote vital sign monitoring,false
2026-049_b_10,4,Personalized lifestyle coaching,false
2026-049_b_10,5,Peer support network,false
2026-049_b_10,6,Educational resource library,false
2026-049_b_10,7,Emotional support,false
2026-049_b_10,8,Other,false
2026-049_b_11,1,A peer/someone else living with diabetes,false
2026-049_b_11,2,Family Member,false
2026-049_b_11,3,"AI (e.g., chatgpt)",false
2026-049_b_11,4,Social Media,false
2026-049_b_11,5,"The community (e.g., faith-based programs)",false
2026-049_b_11,6,"Healthcare providers (e.g., physician, nurse, pharmacist)",false
2026-049_b_11,7,None of the above / I don't learn about diabetes/diabetes management,false
2026-049_b_12,1,Yes,false
2026-049_b_12,2,No,false
2026-049_b_13,1,"Not currently, but it may be possible in the future.",false
2026-049_b_13,2,"No, and I don't believe it will ever be possible.",false
2026-049_b_13,3,"Yes, I believe they currently have some level of consciousness or sentience.",false
2026-049_b_13,4,I don't know.,false
2026-049_b_13,5,Prefer not to answer,false
2026-049_b_14,1,I do not have a chronic illness / I do not care for someone with a chronic illness,false
2026-049_b_14,2,Therapy with a mental health professional in-person or online,false
2026-049_b_14,3,"Self-care or lifestyle strategies (e.x. sleep, diet, exercise)",false
2026-049_b_14,4,"Mental health tools (e.x. meditation, journaling, affirmations",false
2026-049_b_14,5,"Digital apps, websites, programs",false
2026-049_b_14,6,Support from family or friends,false
2026-049_b_14,7,Other; please describe:,false
2026-049_b_14,8,None of the above,false
2026-049_b_15,1,Therapist,false
2026-049_b_15,2,Social Worker,false
2026-049_b_15,3,Primary Care Provider,false
2026-049_b_15,4,Other,false
2026-049_b_15,5,None of the above,false
2026-049_b_16,1,Strongly disagree,false
2026-049_b_16,2,Disagree,false
2026-049_b_16,3,Slightly disagree,false
2026-049_b_16,4,Slightly agree,false
2026-049_b_16,5,Agree,false
2026-049_b_16,6,Strongly agree,false
2026-049_b_16,7,None of the above,false
2026-049_b_17,1,Not at all stressful,false
2026-049_b_17,2,Not very stressful,false
2026-049_b_17,3,A bit stressful,false
2026-049_b_17,4,Quite a bit stressful,false
2026-049_b_17,5,Extremely stressful,false
2026-049_b_18,1,"I compare myself to people doing better than me, and I feel inspired, happy, or confident afterward.",false
2026-049_b_18,2,"I compare myself to people doing better than me, and I feel disappointed, anxious, or frustrated afterward.",false
2026-049_b_18,3,"I compare myself to people doing worse than me, and I feel relieved, satisfied, or confident afterward.",false
2026-049_b_18,4,"I compare myself to people doing worse than me, and I feel discouraged, anxious, or frustrated afterward.",false
2026-049_b_19,1,Always / Every time I scroll,false
2026-049_b_19,2,Frequently / Most times I scroll,false
2026-049_b_19,3,Sometimes / Occasionally when I scroll,false
2026-049_b_19,4,Rarely / Infrequently when I scroll,false
2026-049_b_19,5,Never,false
2026-049_b_19,6,I don't use short-form video platforms,false
2026-049_b_2,1,Very unlikely,false
2026-049_b_2,2,Somewhat unlikely,false
2026-049_b_2,3,Neutral,false
2026-049_b_2,4,Somewhat likely,false
2026-049_b_2,5,Very likely,false
2026-049_b_20,1,Joints (using rolling papers),false
2026-049_b_20,2,"Blunts (cigar or little cigar sized, with or without tobacco)",false
2026-049_b_20,3,Edibles,false
2026-049_b_20,4,"Vaporizer (e.g., Volcano, Vape pen)",false
2026-049_b_20,5,Pipe (hand pipe) or Bong (water pipe),false
2026-049_b_20,6,"Concentrates (e.g., Oil, Wax, Shatter, Butane Hash Oil, Dabs, Tinctures)",false
2026-049_b_20,7,"Other (e.g., Hookah, Delta-8)",false
2026-049_b_20,8,I have not used cannabis/marijuana in the last 30 days,false
2026-049_b_21,1,Not at all,false
2026-049_b_21,2,A little influence,false
2026-049_b_21,3,Moderate influence,false
2026-049_b_21,4,High influence,false
2026-049_b_21,5,Prefer not to respond,false
2026-049_b_21,6,I do not have a partner,false
2026-049_b_22,1,Yes,false
2026-049_b_22,2,No,false
2026-049_b_22,3,"I'm curious, but not sure",false
2026-049_b_22,4,I don't know or have not thought about it,false
2026-049_b_23,1,Yes,false
2026-049_b_23,2,No (medical purposes only),false
2026-049_b_23,3,No (not legal in any case),false
2026-049_b_24,1,Yes,false
2026-049_b_24,2,No,false
2026-049_b_24,3,Don't know enough about it,false
2026-049_b_25,1,Strongly agree,false
2026-049_b_25,2,Agree,false
2026-049_b_25,3,Neutral,false
2026-049_b_25,4,Disagree,false
2026-049_b_25,5,Strongly disagree,false
2026-049_b_26,1,Extremely harmful,false
2026-049_b_26,2,Very harmful,false
2026-049_b_26,3,Moderately harmful,false
2026-049_b_26,4,A little harmful,false
2026-049_b_26,5,Not at all harmful,false
2026-049_b_26,6,Unsure / I have not heard of these products,false
2026-049_b_27,1,Strongly agree,false
2026-049_b_27,2,Agree,false
2026-049_b_27,3,Disagree,false
2026-049_b_27,4,Strongly disagree,false
2026-049_b_27,5,None of the above,false
2026-049_b_28,1,Federal lawmakers have much more impact,false
2026-049_b_28,2,Federal lawmakers have somewhat more impact,false
2026-049_b_28,3,About equal impact,false
2026-049_b_28,4,State lawmakers have somewhat more impact,false
2026-049_b_28,5,State lawmakers have much more impact,false
2026-049_b_29,1,Never,false
2026-049_b_29,2,Rarely,false
2026-049_b_29,3,Sometimes,false
2026-049_b_29,4,Often,false
2026-049_b_29,5,Always,false
2026-049_b_29,6,Don't know,false
2026-049_b_3,1,Strongly disagree,false
2026-049_b_3,2,Somewhat disagree,false
2026-049_b_3,3,Neutral,false
2026-049_b_3,4,Somewhat agree,false
2026-049_b_3,5,Strongly agree,false
2026-049_b_30,1,1- Not at all interested,false
2026-049_b_30,2,2- Slightly interested,false
2026-049_b_30,3,3- Somewhat interested,false
2026-049_b_30,4,4- Moderately interested,false
2026-049_b_30,5,5- Extremely interested,false
2026-049_b_31,1,"Zero, not acceptable at all",false
2026-049_b_31,2,Once per day,false
2026-049_b_31,3,2 to 3 times a day,false
2026-049_b_31,4,4 to 5 times a day,false
2026-049_b_31,5,Every time I eat or drink,false
2026-049_b_32,1,$0 / I would not pay for this,false
2026-049_b_32,2,Up to $5,false
2026-049_b_32,3,$5 to $10,false
2026-049_b_32,4,$10 to $20,false
2026-049_b_32,5,$20 to $30,false
2026-049_b_32,6,More than $30,false
2026-049_b_33,1,Less than 20%,false
2026-049_b_33,2,Between 20 and 40%,false
2026-049_b_33,3,Between 40 and 60%,false
2026-049_b_33,4,Between 60 and 80%,false
2026-049_b_33,5,Greater than 80%,false
2026-049_b_33,6,Other (I am not interested in trivia events),false
2026-049_b_4,1,Very unlikely,false
2026-049_b_4,2,Somewhat unlikely,false
2026-049_b_4,3,Neutral,false
2026-049_b_4,4,Somewhat likely,false
2026-049_b_4,5,Very likely,false
2026-049_b_5,1,Not at all concerned,false
2026-049_b_5,2,Slightly concerned,false
2026-049_b_5,3,Moderately concerned,false
2026-049_b_5,4,Very concerned,false
2026-049_b_5,5,Extremely concerned,false
2026-049_b_5,6,Other,false
2026-049_b_6,1,I have not had surgery for breast cancer,false
2026-049_b_6,2,Lumpectomy,false
2026-049_b_6,3,Mastectomy and reconstruction with implants,false
2026-049_b_6,4,"Mastectomy and reconstruction with my own tissue (e.g., DIEP flap)",false
2026-049_b_6,5,"Mastectomy with no reconstruction (e.g., flat closure)",false
2026-049_b_6,6,Mastectomy with goldilocks reconstruction,false
2026-049_b_7,1,A doctor or healthcare provider,false
2026-049_b_7,2,A family member or close friend,false
2026-049_b_7,3,A health or wellness coach,false
2026-049_b_7,4,An AI-powered health or nutrition app or program,false
2026-049_b_7,5,My health insurance company,false
2026-049_b_7,6,No one - I would keep this data entirely private,false
2026-049_b_7,7,I would not use a CGM,false
2026-049_b_8,1,Adjusting your medicines,false
2026-049_b_8,2,"Interpreting your lab data, medication or health record information",false
2026-049_b_8,3,Providing dietary advice,false
2026-049_b_8,4,Emotional support,false
2026-049_b_8,5,Addressing your concerns about your medicines,false
2026-049_b_8,6,Telling you whether your medicine is necessary,false
2026-049_b_8,7,Other,false
2026-049_b_8,8,None of the above,false
2026-049_b_9,1,"Understanding a health condition, symptom, or diagnosis",false
2026-049_b_9,2,Learning about medications or treatments,false
2026-049_b_9,3,"Diet, nutrition, or meal planning",false
2026-049_b_9,4,Physical activity or lifestyle improvement,false
2026-049_b_9,5,Mental health or emotional support,false
2026-049_b_9,6,Preparing for or following up on a medical visit,false
2026-049_b_9,7,Other,false
2026-049_b_9,8,None of the above,false
